Date,Location,Latitude,Longitude,Season,RainTomorrow,RainMm,WindGustSpeed,WindGustSpeedGroup,WindGustDir,WindGustDirDegrees,WindSpeed9am,WindDir9amDegrees,WindSpeed3pm,WindDir3pmDegrees,WindSpeedChange
2017-10-19,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,55.8,Q4,NNE,28,12.7,25,27.3,41,14.600000000000001
2017-10-20,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,15.6,57.6,Q4,S,177,20.9,183,23.4,177,2.5
2017-10-21,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.5,51.8,Q4,S,177,22.4,186,17.3,163,-5.099999999999998
2017-10-22,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,6.9,33.8,Q1,SSE,168,1.8,233,11.8,121,10.0
2017-10-23,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.8,37.8,Q2,SSE,160,15.2,176,15.8,135,0.6000000000000014
2017-10-24,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,46.1,Q3,NNE,21,6.6,351,22.0,40,15.4
2017-10-25,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.0,41.8,Q2,W,272,7.1,330,10.0,38,2.9000000000000004
2017-10-26,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,4.7,43.9,Q3,S,173,13.0,175,18.8,154,5.800000000000001
2017-10-27,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,1.9,56.9,Q4,SSW,200,28.2,184,18.0,178,-10.2
2017-10-28,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,38.2,Q2,NNE,19,7.1,15,17.7,39,10.6
2017-10-29,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.1,44.6,Q3,N,8,13.3,327,21.6,53,8.3
2017-10-30,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.4,56.5,Q4,W,265,17.3,339,21.6,266,4.300000000000001
2017-10-31,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,2.3,60.1,Q4,SSW,200,19.8,237,26.3,183,6.5
2017-11-1,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,45.7,Q3,SSW,195,17.3,222,11.9,151,-5.4
2017-11-2,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.4,41.8,Q2,SE,124,5.5,169,18.4,121,12.899999999999999
2017-11-3,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.1,57.2,Q4,WSW,243,10.0,311,10.1,276,0.09999999999999964
2017-11-4,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,12.2,50.4,Q3,SSE,150,18.7,146,19.7,149,1.0
2017-11-5,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,10.3,36.0,Q2,ESE,102,11.6,126,14.3,100,2.700000000000001
2017-11-6,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,33.7,64.4,Q4,N,11,29.1,34,19.1,254,-10.0
2017-11-7,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.2,62.3,Q4,S,180,24.5,183,29.7,157,5.199999999999999
2017-11-8,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,1.6,45.7,Q3,SSE,164,18.8,192,19.8,147,1.0
2017-11-9,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,41.4,Q2,ENE,59,4.0,243,17.5,76,13.5
2017-11-10,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,39.6,Q2,ENE,63,3.3,131,16.6,88,13.3
2017-11-11,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,41.4,Q2,ENE,71,3.2,153,19.2,67,16.0
2017-11-12,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,40.3,Q2,E,81,9.8,98,18.0,91,8.2
2017-11-13,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.1,40.3,Q2,E,79,11.0,101,15.8,78,4.800000000000001
2017-11-14,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,45.4,Q3,ENE,69,8.3,92,19.9,70,11.599999999999998
2017-11-15,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.2,56.2,Q4,NE,43,15.1,50,27.3,54,12.200000000000001
2017-11-16,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.1,55.8,Q4,NE,34,23.7,41,20.8,37,-2.8999999999999986
2017-11-17,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,2.2,67.3,Q4,NE,46,24.7,44,25.6,52,0.9000000000000021
2017-11-18,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,3.1,55.4,Q4,ENE,59,25.8,60,23.0,63,-2.8000000000000007
2017-11-19,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.2,43.9,Q3,E,99,14.8,104,18.3,106,3.5
2017-11-20,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.1,39.6,Q2,ESE,109,14.3,124,18.6,100,4.300000000000001
2017-11-21,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.2,35.6,Q2,ESE,103,13.8,96,15.5,115,1.6999999999999993
2017-11-22,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,2.3,37.1,Q2,ENE,72,12.6,93,15.7,81,3.0999999999999996
2017-11-23,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.2,46.1,Q3,NE,42,9.4,50,21.8,51,12.4
2017-11-24,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,45.4,Q3,NE,41,4.8,77,15.8,35,11.0
2017-11-25,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,45.7,Q3,NE,54,13.7,60,21.3,68,7.600000000000001
2017-11-26,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,55.8,Q4,NE,48,14.1,52,26.4,51,12.299999999999999
2017-11-27,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,3.8,34.2,Q2,NE,36,14.0,29,14.0,55,0.0
2017-11-28,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,7.1,43.2,Q3,ESE,113,10.4,136,19.0,127,8.6
2017-11-29,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.9,36.0,Q2,E,99,9.9,100,14.0,108,4.1
2017-11-30,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,1.5,48.2,Q3,NE,44,15.0,48,22.7,54,7.699999999999999
2017-12-1,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,61.6,Q4,NE,36,15.0,35,30.3,43,15.3
2017-12-2,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,14.7,47.5,Q3,NNE,13,20.8,14,9.7,4,-11.100000000000001
2017-12-3,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.2,39.2,Q2,WNW,296,18.0,254,12.9,54,-5.1
2017-12-4,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,19.7,58.3,Q4,SSW,194,24.2,177,20.3,200,-3.8999999999999986
2017-12-5,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.0,69.1,Q4,SSW,205,18.4,183,29.4,191,11.0
2017-12-6,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,1.7,42.5,Q3,W,274,13.8,279,4.8,283,-9.0
2017-12-7,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,43.2,Q3,N,7,8.9,284,19.9,55,10.999999999999998
2017-12-8,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.6,57.2,Q4,SSE,164,5.9,256,25.1,153,19.200000000000003
2017-12-9,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.8,45.0,Q3,ESE,105,13.2,154,19.4,72,6.199999999999999
2017-12-10,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,47.5,Q3,NE,50,5.4,90,22.2,63,16.799999999999997
2017-12-11,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,47.2,Q3,NE,48,9.4,47,21.9,60,12.499999999999998
2017-12-12,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,52.6,Q4,NE,47,10.7,50,25.1,51,14.400000000000002
2017-12-13,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,58.7,Q4,NE,39,6.2,54,26.5,34,20.3
2017-12-14,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,39.2,Q2,NE,39,10.1,358,9.1,72,-1.0
2017-12-15,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,1.8,56.9,Q4,S,173,27.0,179,5.2,146,-21.8
2017-12-16,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,45.7,Q3,NE,54,10.1,86,20.6,46,10.500000000000002
2017-12-17,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.2,45.0,Q3,SE,145,19.1,177,17.1,152,-2.0
2017-12-18,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,41.8,Q2,NE,50,5.3,28,16.0,54,10.7
2017-12-19,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,60.5,Q4,NE,38,6.7,54,29.5,44,22.8
2017-12-20,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.0,63.7,Q4,S,185,5.9,281,27.7,178,21.799999999999997
2017-12-21,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,6.4,42.5,Q3,ESE,115,18.7,120,18.6,112,-0.09999999999999787
2017-12-22,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,2.2,40.3,Q2,E,80,13.5,134,18.8,64,5.300000000000001
2017-12-23,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,48.6,Q3,NE,36,7.3,33,20.5,51,13.2
2017-12-24,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,3.7,63.0,Q4,SSE,164,1.5,256,6.7,164,5.2
2017-12-25,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.9,52.6,Q4,SSE,157,23.7,166,24.8,156,1.1000000000000014
2017-12-26,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.2,40.0,Q2,E,98,19.4,101,10.3,102,-9.099999999999998
2017-12-27,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.7,44.3,Q3,NE,55,19.5,62,20.5,62,1.0
2017-12-28,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,46.1,Q3,NE,37,12.3,32,21.9,49,9.599999999999998
2017-12-29,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,47.9,Q3,NE,45,5.0,60,20.7,50,15.7
2017-12-30,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.9,47.9,Q3,SW,225,16.0,314,23.8,153,7.800000000000001
2017-12-31,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,1.0,60.8,Q4,ENE,69,12.3,93,25.5,54,13.2
2018-1-1,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,54.4,Q4,SE,145,9.5,189,18.8,133,9.3
2018-1-2,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.8,47.2,Q3,E,86,12.9,144,19.8,61,6.9
2018-1-3,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.6,64.1,Q4,S,173,32.1,178,28.6,161,-3.5
2018-1-4,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,1.2,40.7,Q2,SSE,150,14.3,168,9.4,113,-4.9
2018-1-5,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,47.2,Q3,NE,41,8.2,41,21.7,63,13.5
2018-1-6,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,57.6,Q4,NE,42,10.5,41,27.2,44,16.7
2018-1-7,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,61.9,Q4,SE,137,5.1,356,13.8,62,8.700000000000001
2018-1-8,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,44.6,Q3,E,90,11.8,12,15.9,51,4.1
2018-1-9,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,8.1,51.8,Q4,NNW,336,8.6,248,15.3,24,6.700000000000001
2018-1-10,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.9,50.0,Q3,SSE,159,19.4,165,15.8,159,-3.599999999999998
2018-1-11,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,2.5,40.7,Q2,NE,52,4.3,66,14.2,69,9.899999999999999
2018-1-12,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,51.5,Q4,NE,37,14.0,26,22.4,53,8.399999999999999
2018-1-13,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.2,68.8,Q4,SW,235,10.5,311,17.7,197,7.199999999999999
2018-1-14,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,7.9,89.3,Q4,SSW,200,30.8,207,40.1,192,9.3
2018-1-15,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.6,70.6,Q4,S,191,22.7,195,30.6,178,7.900000000000002
2018-1-16,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.7,74.5,Q4,S,190,29.7,199,35.8,185,6.099999999999998
2018-1-17,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,55.8,Q4,S,188,23.7,189,22.7,162,-1.0
2018-1-18,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,40.7,Q2,NE,44,2.3,198,18.2,72,15.899999999999999
2018-1-19,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,41.0,Q2,NE,42,2.9,30,18.4,64,15.499999999999998
2018-1-20,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,47.5,Q3,NE,41,5.4,4,22.3,67,16.9
2018-1-21,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,56.9,Q4,NNE,32,9.9,33,25.7,48,15.799999999999999
2018-1-22,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,46.8,Q3,NE,36,8.7,5,20.4,44,11.7
2018-1-23,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,41.4,Q2,NE,52,5.7,35,19.4,59,13.7
2018-1-24,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,47.5,Q3,NE,50,1.1,90,20.8,60,19.7
2018-1-25,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,47.2,Q3,NE,47,16.8,47,19.7,50,2.8999999999999986
2018-1-26,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,47.5,Q3,ENE,58,15.3,51,20.0,64,4.699999999999999
2018-1-27,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.3,47.5,Q3,ENE,59,16.8,48,21.5,69,4.699999999999999
2018-1-28,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,3.7,54.7,Q4,NE,53,21.7,48,26.5,59,4.800000000000001
2018-1-29,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,46.8,Q3,NE,53,14.4,53,20.7,59,6.299999999999999
2018-1-30,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.7,53.6,Q4,NE,52,12.1,23,24.0,50,11.9
2018-1-31,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.4,64.8,Q4,S,184,27.0,196,29.9,177,2.8999999999999986
2018-2-1,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,62.3,Q4,S,183,19.8,190,18.6,171,-1.1999999999999993
2018-2-2,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.9,40.3,Q2,S,180,17.4,186,17.9,155,0.5
2018-2-3,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,13.6,53.3,Q4,S,170,18.0,181,23.5,151,5.5
2018-2-4,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.5,42.8,Q3,SSE,167,16.3,172,16.4,154,0.09999999999999787
2018-2-5,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,43.6,Q3,ENE,62,2.9,210,18.6,75,15.700000000000001
2018-2-6,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,41.0,Q2,ENE,65,4.6,72,18.3,75,13.700000000000001
2018-2-7,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,50.8,Q3,NE,56,6.2,69,23.5,65,17.3
2018-2-8,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,55.8,Q4,NNE,29,16.2,21,25.7,44,9.5
2018-2-9,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,56.9,Q4,SE,144,3.9,202,21.0,149,17.1
2018-2-10,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.4,39.2,Q2,ESE,110,7.7,169,17.4,66,9.7
2018-2-11,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,66.6,Q4,S,169,14.5,277,26.3,155,11.8
2018-2-12,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.4,51.8,Q4,E,79,7.9,3,22.0,80,14.1
2018-2-13,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.5,42.8,Q3,E,94,12.6,85,19.4,100,6.799999999999999
2018-2-14,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.5,74.5,Q4,WSW,248,10.6,336,5.6,15,-5.0
2018-2-15,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.1,63.4,Q4,E,87,2.5,90,25.6,61,23.1
2018-2-16,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,51.5,Q4,SSE,168,14.6,237,23.7,139,9.1
2018-2-17,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.6,62.3,Q4,ENE,61,13.7,72,25.5,61,11.8
2018-2-18,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,53.6,Q4,NE,43,13.8,39,25.7,56,11.899999999999999
2018-2-19,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.4,62.3,Q4,SE,133,11.2,105,30.2,168,19.0
2018-2-20,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,7.2,68.0,Q4,SSE,157,30.9,165,26.1,160,-4.799999999999997
2018-2-21,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.4,38.2,Q2,ESE,102,12.0,123,14.8,96,2.8000000000000007
2018-2-22,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,38.5,Q2,NE,37,4.0,260,16.9,50,12.899999999999999
2018-2-23,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,54.0,Q4,NE,36,18.1,35,26.0,49,7.899999999999999
2018-2-24,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.7,43.9,Q3,NNE,23,11.2,354,15.9,33,4.700000000000001
2018-2-25,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,21.9,57.6,Q4,S,169,23.5,176,27.9,174,4.399999999999999
2018-2-26,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,15.8,56.5,Q4,SSE,163,24.1,166,25.6,184,1.5
2018-2-27,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.2,38.5,Q2,SSE,161,16.2,159,12.8,148,-3.3999999999999986
2018-2-28,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,42.5,Q3,NNE,16,13.7,358,18.9,55,5.199999999999999
2018-3-1,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.1,55.1,Q4,S,176,20.6,168,26.4,160,5.799999999999997
2018-3-2,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.3,38.9,Q2,S,176,16.4,189,11.9,151,-4.499999999999998
2018-3-3,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,43.2,Q3,NE,34,10.0,15,19.8,65,9.8
2018-3-4,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,68.8,Q4,S,187,28.4,189,26.7,176,-1.6999999999999993
2018-3-5,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,8.4,44.3,Q3,SSE,167,20.2,179,19.0,143,-1.1999999999999993
2018-3-6,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,3.0,63.0,Q4,SSE,162,29.5,162,24.3,159,-5.199999999999999
2018-3-7,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,44.6,Q3,ESE,121,21.8,106,16.7,127,-5.100000000000001
2018-3-8,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.1,36.7,Q2,SE,135,16.8,132,16.6,139,-0.1999999999999993
2018-3-9,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,2.1,41.4,Q2,SE,140,19.4,140,17.5,127,-1.8999999999999986
2018-3-10,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.1,36.4,Q2,E,99,14.0,108,15.3,99,1.3000000000000007
2018-3-11,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,38.2,Q2,NNE,14,7.3,279,17.4,60,10.099999999999998
2018-3-12,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,5.1,33.1,Q1,SE,137,4.8,222,12.0,139,7.2
2018-3-13,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,14.1,41.0,Q2,SE,132,15.7,148,16.3,145,0.6000000000000014
2018-3-14,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.1,37.1,Q2,NE,42,9.7,22,15.0,48,5.300000000000001
2018-3-15,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.1,57.6,Q4,ESE,116,6.8,357,13.1,53,6.3
2018-3-16,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.7,39.2,Q2,SE,146,15.5,155,13.3,123,-2.1999999999999993
2018-3-17,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,37.1,Q2,NNE,28,5.7,288,17.2,64,11.5
2018-3-18,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,53.3,Q4,NW,315,11.5,358,25.5,318,14.0
2018-3-19,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,54.0,Q4,S,170,7.7,242,18.1,73,10.400000000000002
2018-3-20,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,6.7,62.3,Q4,S,175,18.8,200,23.1,141,4.300000000000001
2018-3-21,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,22.8,65.2,Q4,SSE,147,30.5,145,30.6,146,0.10000000000000142
2018-3-22,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,1.3,50.8,Q3,ESE,123,21.8,128,21.5,113,-0.3000000000000007
2018-3-23,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.8,40.3,Q2,E,79,17.1,83,16.3,85,-0.8000000000000007
2018-3-24,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,44.3,Q3,NNE,24,13.8,9,17.9,40,4.099999999999998
2018-3-25,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.6,54.4,Q4,NNW,330,21.7,341,23.3,328,1.6000000000000014
2018-3-26,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,55.1,Q4,W,278,24.4,278,13.4,265,-10.999999999999998
2018-3-27,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,35.3,Q2,SW,214,7.6,265,12.9,120,5.300000000000001
2018-3-28,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,37.1,Q2,NNE,29,4.3,336,17.4,63,13.099999999999998
2018-3-29,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,40.3,Q2,NNE,29,3.8,343,19.5,51,15.7
2018-3-30,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,43.6,Q3,E,101,3.3,319,19.6,49,16.3
2018-3-31,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.3,37.4,Q2,SE,145,14.7,155,12.8,130,-1.8999999999999986
2018-4-1,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,42.5,Q3,NNE,24,6.9,9,20.7,49,13.799999999999999
2018-4-2,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.2,55.4,Q4,S,169,3.1,324,2.0,135,-1.1
2018-4-3,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,48.2,Q3,SSE,147,15.8,156,14.0,136,-1.8000000000000007
2018-4-4,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.4,32.4,Q1,ESE,123,12.6,117,13.0,129,0.40000000000000036
2018-4-5,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.2,38.9,Q2,NNE,23,4.0,355,18.1,49,14.100000000000001
2018-4-6,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,31.7,Q1,SE,145,14.2,171,13.3,103,-0.8999999999999986
2018-4-7,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,37.4,Q2,NE,45,5.1,356,17.2,57,12.1
2018-4-8,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,35.3,Q2,ENE,76,3.0,194,16.0,59,13.0
2018-4-9,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,62.3,Q4,SW,224,14.2,277,7.3,259,-6.8999999999999995
2018-4-10,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.1,37.1,Q2,ENE,75,3.0,194,12.5,72,9.5
2018-4-11,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,44.3,Q3,NNE,20,14.1,4,21.4,49,7.299999999999999
2018-4-12,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,33.8,Q1,NNW,332,7.0,325,16.8,318,9.8
2018-4-13,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,35.3,Q2,NW,324,16.6,304,9.5,307,-7.100000000000001
2018-4-14,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,69.8,Q4,NW,319,23.6,321,29.6,319,6.0
2018-4-15,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.0,82.8,Q4,WNW,291,22.7,266,35.6,290,12.900000000000002
2018-4-16,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,44.6,Q3,WNW,282,12.2,313,16.6,257,4.400000000000002
2018-4-17,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.7,47.9,Q3,SSE,168,16.4,165,21.3,154,4.900000000000002
2018-4-18,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,37.4,Q2,E,79,5.1,94,16.6,72,11.500000000000002
2018-4-19,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.2,33.1,Q1,N,360,9.1,9,10.1,63,1.0
2018-4-20,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,36.0,Q2,S,190,10.9,207,15.8,163,4.9
2018-4-21,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.4,35.6,Q2,S,170,16.6,162,13.3,142,-3.3000000000000007
2018-4-22,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.4,30.2,Q1,SSE,163,9.4,223,13.4,121,4.0
2018-4-23,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,0.3,32.0,Q1,SSE,156,5.8,263,12.6,121,6.8
2018-4-24,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,1,0.0,32.8,Q1,SSW,192,7.6,245,13.5,115,5.9
2018-4-25,Sydney (ERA5 grid point),-33.848858,151.19551,autumn,0,1.9,41.8,Q2,SSW,210,8.7,197,15.0,150,6.300000000000001
